"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"JA000047420","NEMURO, JA","1934-04-22",,"7.0","2.3"
"JA000047420","NEMURO, JA","1934-04-23",,"9.6","0.3"
"JA000047420","NEMURO, JA","1934-04-24",,"7.2","-0.8"
"JA000047420","NEMURO, JA","1934-04-25",,"6.3","2.9"
"JA000047420","NEMURO, JA","1934-04-26",,"11.5","1.8"
"JA000047420","NEMURO, JA","1934-04-27",,"10.1","0.9"
"JA000047420","NEMURO, JA","1934-04-28",,"11.0","0.7"
"JA000047420","NEMURO, JA","1934-04-29",,"6.3","0.5"
"JA000047420","NEMURO, JA","1934-04-30",,"3.3","0.3"
"JA000047420","NEMURO, JA","1934-05-01",,"2.4","-0.2"
"JA000047420","NEMURO, JA","1934-05-02",,"6.2","-1.3"
"JA000047420","NEMURO, JA","1934-05-03",,"9.1","-1.0"
"JA000047420","NEMURO, JA","1934-05-04",,"11.9","1.1"
"JA000047420","NEMURO, JA","1934-05-05",,"7.7","0.0"
"JA000047420","NEMURO, JA","1934-05-06",,"9.7","0.7"
"JA000047420","NEMURO, JA","1934-05-07",,"16.3","3.5"
"JA000047420","NEMURO, JA","1934-05-08",,"12.8","3.9"
"JA000047420","NEMURO, JA","1934-05-09",,"7.1","3.5"
"JA000047420","NEMURO, JA","1934-05-10",,"11.6","5.4"
"JA000047420","NEMURO, JA","1934-05-11",,"16.1","3.8"
"JA000047420","NEMURO, JA","1934-05-12",,"13.9","2.4"
"JA000047420","NEMURO, JA","1934-05-13",,"4.4","1.4"
"JA000047420","NEMURO, JA","1934-05-14",,"8.9","3.4"
"JA000047420","NEMURO, JA","1934-05-15",,"8.9","3.9"
"JA000047420","NEMURO, JA","1934-05-16",,"10.9","3.7"
"JA000047420","NEMURO, JA","1934-05-17",,"19.6","4.2"
"JA000047420","NEMURO, JA","1934-05-18",,"18.9","5.4"
"JA000047420","NEMURO, JA","1934-05-19",,"18.9","7.0"
"JA000047420","NEMURO, JA","1934-05-20",,"16.8","6.0"
"JA000047420","NEMURO, JA","1934-05-21",,"12.3","5.0"
"JA000047420","NEMURO, JA","1934-05-22",,"9.6","6.2"
"JA000047420","NEMURO, JA","1934-05-23",,"9.0","5.8"
"JA000047420","NEMURO, JA","1934-05-24",,"10.6","6.0"
"JA000047420","NEMURO, JA","1934-05-25",,"12.8","5.5"
"JA000047420","NEMURO, JA","1934-05-26",,"12.1","5.3"
"JA000047420","NEMURO, JA","1934-05-27",,"9.4","3.5"
"JA000047420","NEMURO, JA","1934-05-28",,"9.4","3.4"
"JA000047420","NEMURO, JA","1934-05-29",,"11.1","4.5"
"JA000047420","NEMURO, JA","1934-05-30",,"7.3","3.3"
"JA000047420","NEMURO, JA","1934-05-31",,"8.9","3.1"
"JA000047420","NEMURO, JA","1934-06-01",,"14.2","5.8"
"JA000047420","NEMURO, JA","1934-06-02",,"14.9","5.2"
"JA000047420","NEMURO, JA","1934-06-03",,"12.6","7.7"
"JA000047420","NEMURO, JA","1934-06-04",,"11.7","8.0"
"JA000047420","NEMURO, JA","1934-06-05",,"16.5","6.7"
"JA000047420","NEMURO, JA","1934-06-06",,"16.8","6.8"
"JA000047420","NEMURO, JA","1934-06-07",,"17.6","8.2"
"JA000047420","NEMURO, JA","1934-06-08",,"17.0","9.5"
"JA000047420","NEMURO, JA","1934-06-09",,"15.3","7.1"
"JA000047420","NEMURO, JA","1934-06-10",,"15.7","7.5"
"JA000047420","NEMURO, JA","1934-06-11",,"16.6","8.0"
"JA000047420","NEMURO, JA","1934-06-12",,"15.4","9.7"
"JA000047420","NEMURO, JA","1934-06-13",,"13.2","9.9"
"JA000047420","NEMURO, JA","1934-06-14",,"19.8","10.8"
"JA000047420","NEMURO, JA","1934-06-15",,"18.3","10.4"
"JA000047420","NEMURO, JA","1934-06-16",,"14.4","8.7"
"JA000047420","NEMURO, JA","1934-06-17",,"10.7","6.8"
"JA000047420","NEMURO, JA","1934-06-18",,"10.5","5.2"
"JA000047420","NEMURO, JA","1934-06-19",,"14.1","9.0"
"JA000047420","NEMURO, JA","1934-06-20",,"16.6","9.9"
"JA000047420","NEMURO, JA","1934-06-21",,"14.1","7.8"
"JA000047420","NEMURO, JA","1934-06-22",,"9.9","5.3"
"JA000047420","NEMURO, JA","1934-06-23",,"12.6","5.7"
"JA000047420","NEMURO, JA","1934-06-24",,"18.3","6.8"
"JA000047420","NEMURO, JA","1934-06-25",,"16.3","8.9"
"JA000047420","NEMURO, JA","1934-06-26",,"15.6","11.0"
"JA000047420","NEMURO, JA","1934-06-27",,"20.4","10.9"
"JA000047420","NEMURO, JA","1934-06-28",,"19.5","10.6"
"JA000047420","NEMURO, JA","1934-06-29",,"12.8","6.0"
"JA000047420","NEMURO, JA","1934-06-30",,"15.9","4.1"
"JA000047420","NEMURO, JA","1934-07-01",,"15.4","6.4"
"JA000047420","NEMURO, JA","1934-07-02",,"16.0","10.0"
"JA000047420","NEMURO, JA","1934-07-03",,"19.4","10.4"
"JA000047420","NEMURO, JA","1934-07-04",,"23.1","11.8"
"JA000047420","NEMURO, JA","1934-07-05",,"13.9","9.4"
"JA000047420","NEMURO, JA","1934-07-06",,"17.9","9.4"
"JA000047420","NEMURO, JA","1934-07-07",,"15.7","11.1"
"JA000047420","NEMURO, JA","1934-07-08",,"14.1","10.2"
"JA000047420","NEMURO, JA","1934-07-09",,"13.7","8.5"
"JA000047420","NEMURO, JA","1934-07-10",,"11.1","9.0"
"JA000047420","NEMURO, JA","1934-07-11",,"13.0","8.9"
"JA000047420","NEMURO, JA","1934-07-12",,"14.5","7.7"
"JA000047420","NEMURO, JA","1934-07-13",,"15.7","7.8"
"JA000047420","NEMURO, JA","1934-07-14",,"15.4","7.7"
"JA000047420","NEMURO, JA","1934-07-15",,"12.1","8.8"
"JA000047420","NEMURO, JA","1934-07-16",,"13.8","9.8"
"JA000047420","NEMURO, JA","1934-07-17",,"13.8","10.2"
"JA000047420","NEMURO, JA","1934-07-18",,"16.0","10.6"
"JA000047420","NEMURO, JA","1934-07-19",,"16.6","10.8"
"JA000047420","NEMURO, JA","1934-07-20",,"16.7","11.3"
"JA000047420","NEMURO, JA","1934-07-21",,"16.6","11.6"
"JA000047420","NEMURO, JA","1934-07-22",,"15.9","11.4"
"JA000047420","NEMURO, JA","1934-07-23",,"18.4","12.0"
"JA000047420","NEMURO, JA","1934-07-24",,"15.6","11.2"
"JA000047420","NEMURO, JA","1934-07-25",,"17.5","10.6"
"JA000047420","NEMURO, JA","1934-07-26",,"25.0","12.7"
"JA000047420","NEMURO, JA","1934-07-27",,"19.6","14.0"
"JA000047420","NEMURO, JA","1934-07-28",,"16.6","12.1"
"JA000047420","NEMURO, JA","1934-07-29",,"15.9","12.4"
"JA000047420","NEMURO, JA","1934-07-30",,"15.4","12.3"
"JA000047420","NEMURO, JA","1934-07-31",,"18.6","10.2"
"JA000047420","NEMURO, JA","1934-08-01",,"23.4","10.9"
"JA000047420","NEMURO, JA","1934-08-02",,"22.2","14.9"
"JA000047420","NEMURO, JA","1934-08-03",,"21.3","14.5"
"JA000047420","NEMURO, JA","1934-08-04",,"22.8","14.5"
"JA000047420","NEMURO, JA","1934-08-05",,"17.4","12.7"
"JA000047420","NEMURO, JA","1934-08-06",,"16.9","9.9"
"JA000047420","NEMURO, JA","1934-08-07",,"16.1","9.5"
"JA000047420","NEMURO, JA","1934-08-08",,"18.7","12.5"
"JA000047420","NEMURO, JA","1934-08-09",,"17.9","10.8"
"JA000047420","NEMURO, JA","1934-08-10",,"22.0","13.4"
"JA000047420","NEMURO, JA","1934-08-11",,"18.4","15.4"
"JA000047420","NEMURO, JA","1934-08-12",,"18.2","14.0"
"JA000047420","NEMURO, JA","1934-08-13",,"27.7","13.5"
"JA000047420","NEMURO, JA","1934-08-14",,"27.4","15.0"
"JA000047420","NEMURO, JA","1934-08-15",,"25.6","16.0"
"JA000047420","NEMURO, JA","1934-08-16",,"23.6","15.5"
"JA000047420","NEMURO, JA","1934-08-17",,"22.2","14.5"
"JA000047420","NEMURO, JA","1934-08-18",,"20.4","12.4"
"JA000047420","NEMURO, JA","1934-08-19",,"16.1","12.5"
"JA000047420","NEMURO, JA","1934-08-20",,"16.4","14.1"
"JA000047420","NEMURO, JA","1934-08-21",,"22.3","14.7"
"JA000047420","NEMURO, JA","1934-08-22",,"21.9","13.8"
"JA000047420","NEMURO, JA","1934-08-23",,"23.9","15.2"
"JA000047420","NEMURO, JA","1934-08-24",,"19.7","14.1"
"JA000047420","NEMURO, JA","1934-08-25",,"22.3","13.8"
"JA000047420","NEMURO, JA","1934-08-26",,"21.9","12.4"
"JA000047420","NEMURO, JA","1934-08-27",,"23.9","13.9"
"JA000047420","NEMURO, JA","1934-08-28",,"22.9","13.3"
"JA000047420","NEMURO, JA","1934-08-29",,"21.6","13.8"
"JA000047420","NEMURO, JA","1934-08-30",,"14.4","10.5"
"JA000047420","NEMURO, JA","1934-08-31",,"15.2","8.2"
"JA000047420","NEMURO, JA","1934-09-01",,"19.4","8.2"
"JA000047420","NEMURO, JA","1934-09-02",,"18.7","11.6"
"JA000047420","NEMURO, JA","1934-09-03",,"16.6","11.3"
"JA000047420","NEMURO, JA","1934-09-04",,"15.6","10.0"
"JA000047420","NEMURO, JA","1934-09-05",,"13.2","9.7"
"JA000047420","NEMURO, JA","1934-09-06",,"17.0","9.7"
"JA000047420","NEMURO, JA","1934-09-07",,"16.2","13.0"
"JA000047420","NEMURO, JA","1934-09-08",,"17.0","12.4"
"JA000047420","NEMURO, JA","1934-09-09",,"14.3","11.2"
"JA000047420","NEMURO, JA","1934-09-10",,"24.3","13.7"
"JA000047420","NEMURO, JA","1934-09-11",,"22.3","14.3"
"JA000047420","NEMURO, JA","1934-09-12",,"22.8","14.2"
"JA000047420","NEMURO, JA","1934-09-13",,"23.4","13.7"
"JA000047420","NEMURO, JA","1934-09-14",,"16.8","13.6"
"JA000047420","NEMURO, JA","1934-09-15",,"21.4","13.4"
"JA000047420","NEMURO, JA","1934-09-16",,"21.2","13.6"
"JA000047420","NEMURO, JA","1934-09-17",,"20.1","13.8"
"JA000047420","NEMURO, JA","1934-09-18",,"16.1","12.8"
"JA000047420","NEMURO, JA","1934-09-19",,"18.6","12.7"
"JA000047420","NEMURO, JA","1934-09-20",,"14.4","10.7"
"JA000047420","NEMURO, JA","1934-09-21",,"13.0","11.1"
"JA000047420","NEMURO, JA","1934-09-22",,"15.9","10.8"
"JA000047420","NEMURO, JA","1934-09-23",,"14.4","8.4"
"JA000047420","NEMURO, JA","1934-09-24",,"14.4","6.7"
"JA000047420","NEMURO, JA","1934-09-25",,"19.1","11.4"
"JA000047420","NEMURO, JA","1934-09-26",,"18.4","11.4"
"JA000047420","NEMURO, JA","1934-09-27",,"20.7","12.0"
"JA000047420","NEMURO, JA","1934-09-28",,"18.3","10.7"
"JA000047420","NEMURO, JA","1934-09-29",,"19.7","10.4"
"JA000047420","NEMURO, JA","1934-09-30",,"16.7","8.5"
"JA000047420","NEMURO, JA","1934-10-01",,"13.0","8.2"
"JA000047420","NEMURO, JA","1934-10-02",,"11.3","7.3"
"JA000047420","NEMURO, JA","1934-10-03",,"15.2","3.3"
"JA000047420","NEMURO, JA","1934-10-04",,"17.3","6.4"
"JA000047420","NEMURO, JA","1934-10-05",,"14.2","5.5"
"JA000047420","NEMURO, JA","1934-10-06",,"13.0","6.5"
"JA000047420","NEMURO, JA","1934-10-07",,"15.3","6.6"
"JA000047420","NEMURO, JA","1934-10-08",,"13.4","6.8"
"JA000047420","NEMURO, JA","1934-10-09",,"12.8","5.4"
"JA000047420","NEMURO, JA","1934-10-10",,"13.9","4.8"
"JA000047420","NEMURO, JA","1934-10-11",,"16.2","9.4"
"JA000047420","NEMURO, JA","1934-10-12",,"13.8","10.6"
"JA000047420","NEMURO, JA","1934-10-13",,"13.8","2.8"
"JA000047420","NEMURO, JA","1934-10-14",,"15.3","2.4"
"JA000047420","NEMURO, JA","1934-10-15",,"16.2","9.0"
"JA000047420","NEMURO, JA","1934-10-16",,"12.4","6.2"
"JA000047420","NEMURO, JA","1934-10-17",,"9.8","5.7"
"JA000047420","NEMURO, JA","1934-10-18",,"11.5","4.5"
"JA000047420","NEMURO, JA","1934-10-19",,"12.9","7.0"
"JA000047420","NEMURO, JA","1934-10-20",,"13.4","4.0"
"JA000047420","NEMURO, JA","1934-10-21",,"14.6","3.8"
"JA000047420","NEMURO, JA","1934-10-22",,"14.6","7.4"
"JA000047420","NEMURO, JA","1934-10-23",,"15.9","7.2"
"JA000047420","NEMURO, JA","1934-10-24",,"15.6","12.3"
"JA000047420","NEMURO, JA","1934-10-25",,"15.4","7.4"
"JA000047420","NEMURO, JA","1934-10-26",,"11.6","5.0"
"JA000047420","NEMURO, JA","1934-10-27",,"11.0","2.7"
"JA000047420","NEMURO, JA","1934-10-28",,"11.7","5.2"
"JA000047420","NEMURO, JA","1934-10-29",,"10.3","4.7"
"JA000047420","NEMURO, JA","1934-10-30",,"9.9","2.0"
"JA000047420","NEMURO, JA","1934-10-31",,"13.4","1.6"
"JA000047420","NEMURO, JA","1934-11-01",,"15.6","8.1"
"JA000047420","NEMURO, JA","1934-11-02",,"15.6","10.9"
"JA000047420","NEMURO, JA","1934-11-03",,"15.0","9.0"
"JA000047420","NEMURO, JA","1934-11-04",,"11.7","3.1"
"JA000047420","NEMURO, JA","1934-11-05",,"12.8","3.4"
"JA000047420","NEMURO, JA","1934-11-06",,"12.7","4.5"
"JA000047420","NEMURO, JA","1934-11-07",,"11.6","8.7"
"JA000047420","NEMURO, JA","1934-11-08",,"13.3","5.1"
"JA000047420","NEMURO, JA","1934-11-09",,"8.9","3.2"
"JA000047420","NEMURO, JA","1934-11-10",,"9.6","2.4"
"JA000047420","NEMURO, JA","1934-11-11",,"8.9","0.8"
"JA000047420","NEMURO, JA","1934-11-12",,"6.7","3.5"
"JA000047420","NEMURO, JA","1934-11-13",,"7.4","-0.1"
"JA000047420","NEMURO, JA","1934-11-14",,"9.0","0.3"
"JA000047420","NEMURO, JA","1934-11-15",,"5.9","1.7"
"JA000047420","NEMURO, JA","1934-11-16",,"4.3","0.4"
"JA000047420","NEMURO, JA","1934-11-17",,"7.3","-0.1"
"JA000047420","NEMURO, JA","1934-11-18",,"12.4","1.7"
"JA000047420","NEMURO, JA","1934-11-19",,"11.3","-0.4"
"JA000047420","NEMURO, JA","1934-11-20",,"3.5","-1.7"
"JA000047420","NEMURO, JA","1934-11-21",,"4.6","-1.1"
"JA000047420","NEMURO, JA","1934-11-22",,"4.9","-1.7"
"JA000047420","NEMURO, JA","1934-11-23",,"5.6","-2.6"
"JA000047420","NEMURO, JA","1934-11-24",,"7.2","-3.0"
"JA000047420","NEMURO, JA","1934-11-25",,"7.6","-0.8"
"JA000047420","NEMURO, JA","1934-11-26",,"10.3","0.0"
"JA000047420","NEMURO, JA","1934-11-27",,"6.9","3.0"
"JA000047420","NEMURO, JA","1934-11-28",,"4.6","-5.8"
"JA000047420","NEMURO, JA","1934-11-29",,"-0.4","-6.7"
"JA000047420","NEMURO, JA","1934-11-30",,"1.9","-6.2"
"JA000047420","NEMURO, JA","1934-12-01",,"0.9","-4.4"
"JA000047420","NEMURO, JA","1934-12-02",,"0.4","-7.3"
"JA000047420","NEMURO, JA","1934-12-03",,"3.1","-5.2"
"JA000047420","NEMURO, JA","1934-12-04",,"2.9","-5.6"
"JA000047420","NEMURO, JA","1934-12-05",,"0.2","-3.6"
"JA000047420","NEMURO, JA","1934-12-06",,"2.1","-2.1"
"JA000047420","NEMURO, JA","1934-12-07",,"3.9","-5.4"
"JA000047420","NEMURO, JA","1934-12-08",,"7.4","-4.5"
"JA000047420","NEMURO, JA","1934-12-09",,"8.5","-3.0"
"JA000047420","NEMURO, JA","1934-12-10",,"10.6","-0.3"
"JA000047420","NEMURO, JA","1934-12-11",,"1.3","-3.2"
"JA000047420","NEMURO, JA","1934-12-12",,"0.4","-6.5"
"JA000047420","NEMURO, JA","1934-12-13",,"5.5","-6.2"
"JA000047420","NEMURO, JA","1934-12-14",,"5.7","-2.3"
"JA000047420","NEMURO, JA","1934-12-15",,"-1.6","-6.2"
"JA000047420","NEMURO, JA","1934-12-16",,"2.1","-6.3"
"JA000047420","NEMURO, JA","1934-12-17",,"2.7","-2.5"
"JA000047420","NEMURO, JA","1934-12-18",,"7.5","0.3"
"JA000047420","NEMURO, JA","1934-12-19",,"1.1","-5.5"
"JA000047420","NEMURO, JA","1934-12-20",,"-0.9","-5.7"
"JA000047420","NEMURO, JA","1934-12-21",,"1.3","-3.8"
"JA000047420","NEMURO, JA","1934-12-22",,"2.7","-4.5"
"JA000047420","NEMURO, JA","1934-12-23",,"5.7","-3.2"
"JA000047420","NEMURO, JA","1934-12-24",,"1.5","-5.2"
"JA000047420","NEMURO, JA","1934-12-25",,"-1.3","-8.7"
"JA000047420","NEMURO, JA","1934-12-26",,"-1.2","-4.1"
"JA000047420","NEMURO, JA","1934-12-27",,"0.3","-9.8"
"JA000047420","NEMURO, JA","1934-12-28",,"1.1","-4.8"
"JA000047420","NEMURO, JA","1934-12-29",,"0.3","-10.4"
"JA000047420","NEMURO, JA","1934-12-30",,"0.1","-5.5"
"JA000047420","NEMURO, JA","1934-12-31",,"-0.6","-5.9"
"JA000047420","NEMURO, JA","1935-01-01",,"-2.0","-5.8"
"JA000047648","CHOSHI, JA","1931-01-01",,"8.6","0.0"
"JA000047648","CHOSHI, JA","1931-01-02",,"11.8","4.5"
"JA000047648","CHOSHI, JA","1931-01-03",,"11.0","3.3"
"JA000047648","CHOSHI, JA","1931-01-04",,"15.0","3.0"
"JA000047648","CHOSHI, JA","1931-01-05",,"14.7","6.2"
"JA000047648","CHOSHI, JA","1931-01-06",,"10.7","5.7"
"JA000047648","CHOSHI, JA","1931-01-07",,"7.9","5.6"
"JA000047648","CHOSHI, JA","1931-01-08",,"6.9","3.6"
"JA000047648","CHOSHI, JA","1931-01-09",,"11.2","2.7"
"JA000047648","CHOSHI, JA","1931-01-10",,"9.5","-1.3"
"JA000047648","CHOSHI, JA","1931-01-11",,"1.6","-4.0"
"JA000047648","CHOSHI, JA","1931-01-12",,"5.7","-3.0"
"JA000047648","CHOSHI, JA","1931-01-13",,"8.6","-2.2"
"JA000047648","CHOSHI, JA","1931-01-14",,"8.5","0.0"
"JA000047648","CHOSHI, JA","1931-01-15",,"8.5","-1.5"
"JA000047648","CHOSHI, JA","1931-01-16",,"8.7","0.5"
"JA000047648","CHOSHI, JA","1931-01-17",,"11.7","-0.4"
"JA000047648","CHOSHI, JA","1931-01-18",,"9.3","5.6"
"JA000047648","CHOSHI, JA","1931-01-19",,"11.0","0.7"
"JA000047648","CHOSHI, JA","1931-01-20",,"11.4","1.5"
"JA000047648","CHOSHI, JA","1931-01-21",,"4.6","-0.8"
"JA000047648","CHOSHI, JA","1931-01-22",,"8.8","-1.3"
"JA000047648","CHOSHI, JA","1931-01-23",,"11.5","2.5"
"JA000047648","CHOSHI, JA","1931-01-24",,"10.7","3.5"
"JA000047648","CHOSHI, JA","1931-01-25",,"7.7","3.2"
"JA000047648","CHOSHI, JA","1931-01-26",,"9.2","3.4"
"JA000047648","CHOSHI, JA","1931-01-27",,"7.4","-1.1"
"JA000047648","CHOSHI, JA","1931-01-28",,"8.0","-2.9"
"JA000047648","CHOSHI, JA","1931-01-29",,"9.6","0.8"
"JA000047648","CHOSHI, JA","1931-01-30",,"11.5","2.3"
"JA000047648","CHOSHI, JA","1931-01-31",,"8.5","5.4"
"JA000047648","CHOSHI, JA","1931-02-01",,"10.7","2.4"
"JA000047648","CHOSHI, JA","1931-02-02",,"14.4","3.5"
"JA000047648","CHOSHI, JA","1931-02-03",,"11.0","7.5"
"JA000047648","CHOSHI, JA","1931-02-04",,"9.9","7.0"
"JA000047648","CHOSHI, JA","1931-02-05",,"10.3","6.7"
"JA000047648","CHOSHI, JA","1931-02-06",,"8.0","4.5"
"JA000047648","CHOSHI, JA","1931-02-07",,"10.4","-1.4"
"JA000047648","CHOSHI, JA","1931-02-08",,"3.8","-2.5"
"JA000047648","CHOSHI, JA","1931-02-09",,"5.0","-2.7"
"JA000047648","CHOSHI, JA","1931-02-10",,"4.2","0.8"
"JA000047648","CHOSHI, JA","1931-02-11",,"4.7","-0.7"
"JA000047648","CHOSHI, JA","1931-02-12",,"3.3","-0.7"
"JA000047648","CHOSHI, JA","1931-02-13",,"9.5","-0.3"
"JA000047648","CHOSHI, JA","1931-02-14",,"9.5","3.8"
"JA000047648","CHOSHI, JA","1931-02-15",,"6.3","3.7"
"JA000047648","CHOSHI, JA","1931-02-16",,"10.4","5.9"
"JA000047648","CHOSHI, JA","1931-02-17",,"8.4","3.6"
"JA000047648","CHOSHI, JA","1931-02-18",,"4.5","0.0"
"JA000047648","CHOSHI, JA","1931-02-19",,"7.5","-1.1"
"JA000047648","CHOSHI, JA","1931-02-20",,"10.4","3.8"
"JA000047648","CHOSHI, JA","1931-02-21",,"8.0","4.9"
"JA000047648","CHOSHI, JA","1931-02-22",,"5.6","2.0"
"JA000047648","CHOSHI, JA","1931-02-23",,"7.5","2.4"
"JA000047648","CHOSHI, JA","1931-02-24",,"9.6","-0.5"
"JA000047648","CHOSHI, JA","1931-02-25",,"7.4","-2.3"
"JA000047648","CHOSHI, JA","1931-02-26",,"10.2","0.7"
"JA000047648","CHOSHI, JA","1931-02-27",,"9.5","3.4"
"JA000047648","CHOSHI, JA","1931-02-28",,"8.1","3.4"
"JA000047648","CHOSHI, JA","1931-03-01",,"6.7","-0.5"
"JA000047648","CHOSHI, JA","1931-03-02",,"6.4","-2.3"
"JA000047648","CHOSHI, JA","1931-03-03",,"11.3","-0.1"
"JA000047648","CHOSHI, JA","1931-03-04",,"14.1","6.6"
"JA000047648","CHOSHI, JA","1931-03-05",,"9.0","5.5"
"JA000047648","CHOSHI, JA","1931-03-06",,"13.8","6.0"
"JA000047648","CHOSHI, JA","1931-03-07",,"17.6","5.6"
"JA000047648","CHOSHI, JA","1931-03-08",,"10.4","1.3"
"JA000047648","CHOSHI, JA","1931-03-09",,"10.5","6.0"
"JA000047648","CHOSHI, JA","1931-03-10",,"13.2","6.9"
"JA000047648","CHOSHI, JA","1931-03-11",,"12.9","6.5"
"JA000047648","CHOSHI, JA","1931-03-12",,"13.4","4.4"
"JA000047648","CHOSHI, JA","1931-03-13",,"13.9","1.6"
"JA000047648","CHOSHI, JA","1931-03-14",,"11.0","1.0"
"JA000047648","CHOSHI, JA","1931-03-15",,"9.5","5.3"
"JA000047648","CHOSHI, JA","1931-03-16",,"11.9","4.7"
"JA000047648","CHOSHI, JA","1931-03-17",,"17.5","7.3"
"JA000047648","CHOSHI, JA","1931-03-18",,"14.9","5.0"
"JA000047648","CHOSHI, JA","1931-03-19",,"10.3","4.5"
"JA000047648","CHOSHI, JA","1931-03-20",,"16.0","5.7"
"JA000047648","CHOSHI, JA","1931-03-21",,"11.9","6.7"
"JA000047648","CHOSHI, JA","1931-03-22",,"16.3","6.7"
"JA000047648","CHOSHI, JA","1931-03-23",,"18.5","13.0"
"JA000047648","CHOSHI, JA","1931-03-24",,"16.5","1.6"
"JA000047648","CHOSHI, JA","1931-03-25",,"12.2","1.3"
"JA000047648","CHOSHI, JA","1931-03-26",,"17.6","9.3"
"JA000047648","CHOSHI, JA","1931-03-27",,"17.0","9.2"
"JA000047648","CHOSHI, JA","1931-03-28",,"11.1","7.2"
"JA000047648","CHOSHI, JA","1931-03-29",,"11.8","4.3"
"JA000047648","CHOSHI, JA","1931-03-30",,"16.8","10.2"
"JA000047648","CHOSHI, JA","1931-03-31",,"14.5","10.0"
"JA000047648","CHOSHI, JA","1931-04-01",,"11.1","8.7"
"JA000047648","CHOSHI, JA","1931-04-02",,"14.4","5.8"
"JA000047648","CHOSHI, JA","1931-04-03",,"10.4","7.0"
"JA000047648","CHOSHI, JA","1931-04-04",,"15.0","6.9"
"JA000047648","CHOSHI, JA","1931-04-05",,"16.5","8.2"
"JA000047648","CHOSHI, JA","1931-04-06",,"14.3","4.5"
"JA000047648","CHOSHI, JA","1931-04-07",,"13.5","4.2"
"JA000047648","CHOSHI, JA","1931-04-08",,"13.5","2.4"
"JA000047648","CHOSHI, JA","1931-04-09",,"11.0","2.4"
"JA000047648","CHOSHI, JA","1931-04-10",,"16.5","5.0"
"JA000047648","CHOSHI, JA","1931-04-11",,"15.5","10.9"
"JA000047648","CHOSHI, JA","1931-04-12",,"14.9","5.5"
"JA000047648","CHOSHI, JA","1931-04-13",,"11.2","6.8"
"JA000047648","CHOSHI, JA","1931-04-14",,"15.7","9.1"
"JA000047648","CHOSHI, JA","1931-04-15",,"16.4","11.1"
"JA000047648","CHOSHI, JA","1931-04-16",,"19.4","12.0"
"JA000047648","CHOSHI, JA","1931-04-17",,"17.9","13.5"
"JA000047648","CHOSHI, JA","1931-04-18",,"13.8","7.0"
"JA000047648","CHOSHI, JA","1931-04-19",,"12.5","6.3"
"JA000047648","CHOSHI, JA","1931-04-20",,"15.5","8.7"
"JA000047648","CHOSHI, JA","1931-04-21",,"19.0","9.4"
"JA000047648","CHOSHI, JA","1931-04-22",,"19.4","10.2"
"JA000047648","CHOSHI, JA","1931-04-23",,"14.0","10.6"
"JA000047648","CHOSHI, JA","1931-04-24",,"15.5","11.6"
"JA000047648","CHOSHI, JA","1931-04-25",,"16.9","11.9"
"JA000047648","CHOSHI, JA","1931-04-26",,"18.8","10.1"
"JA000047648","CHOSHI, JA","1931-04-27",,"20.3","15.0"
"JA000047648","CHOSHI, JA","1931-04-28",,"20.0","14.7"
"JA000047648","CHOSHI, JA","1931-04-29",,"17.5","11.8"
"JA000047648","CHOSHI, JA","1931-04-30",,"18.8","12.8"
"JA000047648","CHOSHI, JA","1931-05-01",,"15.0","10.1"
"JA000047648","CHOSHI, JA","1931-05-02",,"15.8","8.2"
"JA000047648","CHOSHI, JA","1931-05-03",,"16.0","7.1"
"JA000047648","CHOSHI, JA","1931-05-04",,"18.7","11.9"
"JA000047648","CHOSHI, JA","1931-05-05",,"21.0","12.5"
"JA000047648","CHOSHI, JA","1931-05-06",,"20.7","14.0"
"JA000047648","CHOSHI, JA","1931-05-07",,"19.3","14.2"
"JA000047648","CHOSHI, JA","1931-05-08",,"15.5","12.1"
"JA000047648","CHOSHI, JA","1931-05-09",,"12.9","10.9"
"JA000047648","CHOSHI, JA","1931-05-10",,"15.1","12.0"
"JA000047648","CHOSHI, JA","1931-05-11",,"16.8","12.5"
"JA000047648","CHOSHI, JA","1931-05-12",,"13.8","11.8"
"JA000047648","CHOSHI, JA","1931-05-13",,"14.8","12.2"
"JA000047648","CHOSHI, JA","1931-05-14",,"15.9","12.4"
"JA000047648","CHOSHI, JA","1931-05-15",,"20.4","13.0"
"JA000047648","CHOSHI, JA","1931-05-16",,"21.8","16.2"
"JA000047648","CHOSHI, JA","1931-05-17",,"22.4","15.8"
"JA000047648","CHOSHI, JA","1931-05-18",,"18.0","13.3"
"JA000047648","CHOSHI, JA","1931-05-19",,"16.0","12.0"
"JA000047648","CHOSHI, JA","1931-05-20",,"20.5","13.2"
"JA000047648","CHOSHI, JA","1931-05-21",,"23.0","16.5"
"JA000047648","CHOSHI, JA","1931-05-22",,"19.2","15.4"
"JA000047648","CHOSHI, JA","1931-05-23",,"21.2","13.9"
"JA000047648","CHOSHI, JA","1931-05-24",,"20.7","12.3"
"JA000047648","CHOSHI, JA","1931-05-25",,"18.4","14.5"
"JA000047648","CHOSHI, JA","1931-05-26",,"16.5","13.7"
"JA000047648","CHOSHI, JA","1931-05-27",,"22.0","12.4"
"JA000047648","CHOSHI, JA","1931-05-28",,"22.7","18.1"
"JA000047648","CHOSHI, JA","1931-05-29",,"23.0","14.6"
